Unnamed: 0,cost,trade_size,volatility
45727,0.01140114,0.000355075,0.392653464
45728,0.001602666,0.000552915,0.13256167
45729,0.000382604,0.005017169,0.222334153
45730,0.002712811,0.001388524,0.55753054
45731,1.33e-05,0.000200947,0.209206949
45732,-0.000488221,0.000407309,0.327978039
45733,0.006175302,0.004989952,0.198678428
45734,-0.00018727,9.08e-05,0.23294936
45735,-0.002065738,0.000169569,0.401901905
45736,0.0006908,0.004377637,0.178851125
45737,-0.000133148,0.000838566,0.038873305
45738,1.64e-05,0.00550972,0.069536957
45739,8.13e-05,0.000938731,0.792965487
45740,0.000465734,0.000237499,0.243492168
45741,-0.000127401,0.001226673,0.306888193
45742,0.000404739,5.27e-05,0.259080748
45743,-0.001623942,0.001594157,0.176905262
45744,0.0008431,0.026747218,0.172696621
45745,0.006516303,6.71e-05,0.057313036
45746,0.003672697,0.002552107,0.185602971
45747,0.000579871,4e-05,0.183331783
45748,-0.00098948,0.000594292,0.372523014
45749,-0.000179252,0.002531541,0.439811464
45750,-0.000773348,0.045968692,0.096059488
45751,5.61e-05,1.97e-05,0.896530181
45752,2.22e-05,2.78e-05,0.045797066
45753,-0.000884044,0.002991182,0.178307382
45754,-0.000957896,0.001387062,0.224160395
45755,0.001139967,0.007358314,0.350871842
45756,0.004725046,0.00339938,0.118727443
45757,-4.93e-05,1.23e-05,0.157941339
45758,-0.01329525,0.004765613,0.254291177
45759,-5.71e-05,0.000111469,0.032233677
45760,0.000427119,0.000356485,0.148959773
45761,0.00030034,0.001275518,0.018935871
45762,-0.000111281,6.08e-05,0.4853528
45763,0.004291885,7.28e-06,0.227351298
45764,-0.000122971,0.000123758,0.046283834
45765,-0.000455571,8.67e-05,0.140196264
45766,-0.000538169,8.74e-05,0.252730766
45767,-0.001633167,0.000443734,0.401788016
45768,0.002821753,0.000131914,0.376744961
45769,-0.000775426,0.003546061,0.104803291
45770,-0.000133311,4.81e-05,0.046498402
45771,0.000167162,1.79e-05,0.175677994
45772,-0.000461618,0.000236637,0.22023852
45773,4.03e-05,5.21e-06,0.189956831
45774,0.005787886,0.001166598,0.217296602
45775,0.000336119,0.000500631,0.233753088
45776,-0.000337452,0.005856044,0.017976754
45777,0.001714213,0.008256994,0.364675447
45778,0.008224247,0.000829299,0.200688837
45779,0.0043134,0.003736343,0.145607225
45780,0.001887573,0.002245216,0.151732966
45781,0.006324293,0.000352977,0.262866617
45782,-0.000300152,0.000510943,0.24725601
45783,-0.001915621,7.69e-05,0.394549587
45784,0.000313975,0.001685757,0.240488504
45785,0.000112954,0.000910958,0.454030171
45786,0.000263725,4.69e-06,0.347627541
45787,-8.32e-05,8.23e-05,0.836301261
45788,-0.005792683,0.000673784,0.474264658
45789,-0.000365308,0.000219683,0.183802521
45790,0.000232354,0.000104058,0.274605439
45791,0.000161502,0.002230782,0.272225487
45792,0.000845841,0.000213549,0.305941534
45793,0.003322547,0.001088238,0.195091172
45794,0.000517625,0.000157444,0.574830896
45795,-0.02257146,0.000309643,0.450565555
45796,3.93e-06,0.000491101,0.302567391
45797,0.000118613,5.97e-05,0.315459389
45798,0.000301579,0.001726281,0.209132715
45799,0.00061419,2.11e-05,0.193963386
45800,0.000409952,0.003051965,0.162822906
45801,0.001790012,0.000354439,0.180639618
45802,0.000868075,7.43e-05,0.48435116
45803,-0.004926858,0.047855814,0.086880364
45804,0.000581291,0.00017298,0.614507488
45805,0.000783184,0.000176994,0.678025951
45806,0.003407071,0.015221106,0.222602412
45807,0.002733837,0.000123846,0.431030946
45808,0.000757326,0.000126432,0.396282621
45809,0.000367699,0.001953261,0.253850623
45810,5.19e-05,5.2e-05,0.170525539
45811,-1.72e-05,0.001115056,0.190800151
45812,-0.00052105,5.33e-05,0.319236516
45813,-0.014202822,0.002548583,0.114960525
45814,0.005006835,1.41e-05,0.439801871
45815,0.000191606,0.00168187,0.011806627
45816,2.04e-05,1.28e-06,0.021788426
45817,8.74e-06,0.000790993,0.038412177
45818,6.81e-05,2.3e-05,0.10307502
45819,0.001108745,0.000166147,0.305824432
45820,0.00071463,0.00099796,0.316980938
45821,0.001010153,0.001969166,0.181247017
45822,-0.008508179,0.001285765,0.11112505
45823,0.000442784,0.031258695,0.137038831
45824,7.56e-05,0.000111341,0.321069579
45825,0.000335948,1.18e-05,0.184973279
45826,-0.008732804,0.000883369,0.388662986
45827,-5.61e-05,0.001196741,0.143347628
45828,0.000857199,0.025050056,0.206430044
45829,0.000129106,0.002338867,0.11496295
45830,0.021087041,0.000469015,0.368119287
45831,0.000317598,0.000183426,0.176737046
45832,-0.00059354,0.001206275,0.185062705
45833,-0.0023485,0.003081282,0.281409527
45834,0.000887442,6.5e-06,0.27793942
45835,-0.000122544,0.000353035,0.256860922
45836,-0.004826326,0.000170025,0.199852362
45837,0.003041105,0.000302444,0.166023426
45838,-0.000124945,0.010574108,0.281784263
45839,-0.002290795,0.009896487,0.247338242
45840,-5.5e-05,0.000372667,0.250352199
45841,0.003011367,0.003799218,0.135670095
45842,-7.95e-05,1.27e-05,0.09202665
45843,0.001767342,0.003856644,0.434626918
45844,-0.005365101,0.000622477,0.484949517
45845,-0.000202061,0.000165764,0.311585975
45846,-0.000524779,2.54e-05,0.350892457
45847,0.009660764,0.009521663,0.360329755
45848,-0.002562535,0.000152641,0.242078312
45849,-0.001847824,0.001813219,0.279224725
45850,0.000475366,0.001093458,0.110587273
45851,0.003988741,0.002712999,0.213532558
45852,-0.0009816,0.001056421,0.230879454
45853,0.008510641,0.060727782,0.397916763
45854,0.000732732,0.002731436,0.167787648
45855,0.001762804,0.005062607,0.225424079
45856,3.18e-05,0.000109276,0.349666113
45857,0.004464225,0.008410727,0.192512836
45858,-5.77e-05,0.000348794,0.037815162
45859,-0.000400065,0.000404846,0.284061192
45860,-0.00087424,0.000769235,0.320007816
45861,-8.96e-05,4.76e-05,0.239810826
45862,0.002504698,0.003027486,0.321900206
45863,0.009081269,0.020595756,0.257387872
45864,0.003725802,0.001139495,0.233532263
45865,0.000957401,0.000335131,0.161080872
45866,0.004622288,0.004294915,0.243537016
45867,0.002434368,9.81e-06,0.043712267
45868,-6.45e-05,0.020884937,0.008838627
45869,0.000854401,0.000143847,0.21976338
45870,-0.000264192,0.00079065,0.412457499
45871,0.000101155,2.12e-05,0.177484484
45872,4.51e-05,1.53e-05,0.305291475
45873,0.001789147,2.04e-05,0.207991505
45874,-0.000473564,3.61e-05,0.147261192
45875,0.000181046,9.97e-05,0.168406734
45876,2.09e-05,2.12e-05,0.263802411
45877,0.000101347,3.14e-05,0.051563272
45878,0.000137302,0.00024205,0.22192838
45879,0.000686792,0.001166128,0.260474191
45880,-0.000165385,0.003636766,0.042588464
45881,-0.006705183,0.008466617,0.248630675
45882,9.03e-06,0.000220263,0.087539364
45883,-0.004959796,0.000161494,0.422438074
45884,5.37e-05,5.23e-05,0.26688436
45885,0.00021493,0.002043106,0.183606227
45886,7.66e-05,0.004934207,0.126155968
45887,-0.000387237,0.000189679,0.105846626
45888,0.000364384,0.000417617,0.291913805
45889,0.000120148,6.11e-05,0.136593146
45890,0.009079717,0.000750022,0.235131138
45891,-0.001475458,5.47e-05,0.345404233
45892,0.010223768,0.001035107,0.309228783
45893,-0.000492029,0.000601114,0.304206115
45894,-0.00066166,0.000153219,0.20272302
45895,-0.000268349,0.000954342,0.045302328
45896,-8.35e-05,0.007256189,0.072300748
45897,0.000178762,0.002748058,0.066187402
45898,-0.000508722,0.000128384,0.249291588
45899,-4.11e-05,0.003397084,0.204808851
45900,-0.002678566,0.012851581,0.168104377
45901,0.000175744,0.000711626,0.229398599
45902,-0.000114077,0.002090047,0.206647425
45903,0.005893763,0.000103311,0.329271075
45904,0.001016197,0.036809885,0.004493247
45905,0.001346294,0.000127498,0.409593629
45906,0.000712456,0.001223738,0.457857872
45907,-0.000115007,0.000551571,0.411080505
45908,-0.014284417,0.000344204,0.337839578
45909,-0.000343793,0.000350035,0.275533003
45910,0.0001519,1.82e-05,0.27758272
45911,0.000284307,0.00412216,0.004283428
45912,0.000948239,1.68e-05,0.290366623
45913,-1e-05,0.003285754,0.187211389
45914,3.57e-05,5.86e-05,0.289820572
45915,0.003712642,0.001157669,0.139203405
45916,-8.53e-05,0.001656197,0.303553734
45917,-0.00117523,0.000110913,0.142753943
45918,0.000177886,3.42e-05,0.299308952
45919,-0.000405195,0.000570537,0.142043532
45920,-0.021169749,0.047131937,0.490110671
45921,0.00073667,0.00031288,0.343066909
45922,-0.00064099,6.63e-05,0.544321508
45923,0.000709195,4.03e-05,0.273889797
45924,-0.006803233,6.78e-05,0.219414743
45925,-0.013220243,0.000768866,0.538319656
45926,0.003639932,0.013400502,0.114855548
45927,0.002376968,6.4e-05,0.308051898
45928,0.001489387,0.001094372,0.065553234
45929,0.001641475,4.38e-05,0.38770804
45930,-0.001158195,2.76e-05,0.278689222
45931,0.000122005,4.45e-05,0.373770657
45932,0.001859854,0.001930814,0.048834935
45933,0.000229534,0.001432447,0.017423526
45934,-0.00033655,4.62e-05,0.2817107
45935,0.001170783,4.86e-05,0.297749326
45936,-4.52e-07,0.000235731,0.315852134
45937,0.001866263,0.000238069,0.25915035
45938,0.000108811,7.64e-05,0.322995755
45939,0.000314405,0.000551979,0.162335891
45940,-0.001191305,0.03337196,0.132956632
45941,-0.000226206,0.013187468,0.053736126
45942,0.001528805,0.001590011,0.305111443
45943,0.003971458,0.000187792,0.299588537
45944,0.001275162,0.002441109,0.238924807
45945,0.000435609,0.000279477,0.242669141
45946,0.000640751,0.001060791,0.235905585
45947,0.005696133,0.000231355,0.253198674
45948,3.8e-05,1.22e-05,0.302878691
45949,-2.31e-06,3.44e-05,0.051942499
45950,1.92e-05,9.44e-05,0.070314679
45951,0.005352003,0.000580647,0.179901109
45952,-0.003178505,0.000701446,0.167851971
45953,-0.003571784,0.00189384,0.063206876
45954,-0.000221734,8.16e-05,0.146678299
45955,0.00024567,1.84e-05,0.251201352
45956,-0.000759304,0.000864714,0.345532055
45957,-4.03e-05,1.33e-05,0.27497219
45958,-0.000477328,0.000895705,0.120769574
45959,0.000290475,0.000616738,0.496217032
45960,0.002724551,0.000244664,0.486090729
45961,2.94e-05,3.83e-05,0.464965461
45962,-0.000655493,0.000125209,0.042090309
45963,-0.000120755,1.47e-05,0.195169541
45964,4.61e-05,8.82e-05,0.174909062
45965,0.002059936,0.000518419,0.342895646
45966,0.000245281,0.000271056,0.380185324
45967,-0.000474776,0.000130962,0.313083826
45968,-0.000101982,0.001840657,0.191847945
45969,-0.000331628,0.000667278,0.22178602
45970,-0.002859612,0.007625996,0.116586451
45971,7.62e-05,0.000141641,0.031838887
45972,0.000494229,7.07e-05,0.428714747
45973,0.000124868,0.000500477,0.276015493
45974,-0.000285744,0.000346156,0.494103696
45975,-0.000326098,7.37e-05,0.172228321
45976,-0.012056119,0.000478182,0.301686906
45977,-4.63e-05,0.000168438,0.268275032
45978,-0.017865852,0.000676933,0.360118993
45979,-0.000784778,0.002788208,0.279171893
45980,-0.011575075,0.000142755,0.356370495
45981,0.004857914,0.000191452,0.298253545
45982,0.000227128,0.001269863,0.06603278
45983,0.001250822,0.000811187,0.231055111
45984,-0.000228136,0.000119362,0.285485848
45985,-0.000672104,0.001371567,0.278216155
45986,-0.000198009,0.000640014,0.184139902
45987,-0.000405668,0.004928634,0.135834342
45988,0.000938761,6.5e-06,0.374555828
45989,3.73e-05,5.22e-05,0.262874102
45990,0.000483182,0.014494299,0.179158874
45991,0.00012164,8.65e-05,0.327658328
45992,0.000928066,0.001301095,0.30167289
45993,0.000991965,0.000416424,0.195237629
45994,4.96e-05,0.000257287,0.082519384
45995,-0.010051916,0.000679101,0.511816993
45996,0.001737671,0.000100571,0.105364339
45997,0.000544759,0.006244198,0.483258193
45998,-0.016167108,2.45e-05,0.383652114
45999,0.000113242,0.000185221,0.108363415
46000,3.19e-05,0.001507376,0.017135756
46001,0.003880762,0.003259311,0.181849661
46002,-0.003995563,8.01e-05,0.295481969
46003,-0.000435886,1.41e-05,0.28821777
46004,0.008923164,0.000709218,0.463757207
46005,8.05e-05,0.000931128,0.178171484
46006,0.000231058,0.002372599,0.328013281
46007,0.000655659,0.00035906,0.343525966
46008,0.001216736,0.005595841,0.084913498
46009,-0.011765546,0.004660793,0.294050579
46010,0.001680371,0.005751226,0.053636146
46011,0.00200487,0.001162637,0.148794715
46012,-0.001101375,2.43e-05,0.254525808
46013,-0.013374843,0.007939489,0.265881824
46014,8.84e-05,9.47e-05,0.316836374
46015,-0.004066657,0.000268344,0.118098976
46016,-0.000139168,0.000455323,0.511804139
46017,0.002500617,0.010922061,0.26155933
46018,-0.002513938,6.23e-05,0.344736677
46019,-0.000746901,0.000835045,0.037115287
46020,6.73e-05,0.000150024,0.272966707
46021,5.68e-05,0.00026381,0.025512315
46022,0.000234968,9.85e-06,0.414359521
46023,0.005729789,0.000175909,0.21110092
46024,0.001139257,0.000439016,0.283637626
46025,0.000675795,0.000150209,0.014481524
46026,-0.000649494,0.000224937,0.2888828
46027,-0.001379093,4.39e-05,0.622469031
46028,0.000590477,0.014317437,0.112464757
46029,0.000108678,9.59e-05,0.003055695
46030,-0.00029305,5.81e-05,0.31863596
46031,-0.001773792,6.25e-05,0.268127035
46032,0.000109991,0.000177074,0.05242815
46033,6.03e-05,0.000537956,0.03068307
46034,0.000108163,0.000106321,0.200050593
46035,8.34e-05,0.000924372,0.073284896
46036,-0.001097243,0.015512898,0.243997309
46037,-0.006152473,0.00480335,0.125491634
46038,-5.4e-05,1.24e-05,0.005043949
46039,-0.009421405,0.00106752,0.243763102
46040,-0.000182056,0.002468991,0.241772389
46041,-2.27e-05,0.004385978,0.018656064
46042,0.000351175,0.0003066,0.342660568
46043,-0.011108355,8.11e-05,0.284936038
46044,7.56e-05,4.21e-05,0.130769536
46045,0.000185732,0.004499612,0.081400686
46046,-0.000982382,0.007131017,0.125911348
46047,0.000782627,3.03e-06,0.254990084
46048,0.00104272,0.001060598,0.194155166
46049,-0.035523252,0.001147374,0.168629506
46050,-1.22e-05,5.2e-05,0.174244974
46051,-0.001456441,0.003303515,0.292069449
46052,0.000224655,7.29e-05,0.067348078
46053,0.001456047,0.000214325,0.870708213
46054,0.015818887,0.00899654,0.347524672
46055,0.00019116,0.000752212,0.350602588
46056,6.81e-05,0.0022595,0.003507724
46057,-0.0002653,0.000767422,0.037111514
46058,-5.06e-05,0.000182106,0.250067965
46059,0.000809292,9.06e-05,0.029654286
46060,0.000844641,6.23e-05,0.094613154
46061,0.000441113,0.000342499,0.173295398
46062,0.006099168,7.43e-05,0.405263364
46063,-0.002070168,0.0,0.435080928
46064,-0.000492105,0.002782418,0.165715368
46065,0.000337823,6.21e-05,0.213917864
46066,-0.001210895,0.000530642,0.124983792
46067,0.000134529,0.000616807,0.042170134
46068,0.002965025,9.72e-05,0.680542851
46069,0.000541376,0.000561011,0.445571449
46070,-0.000183159,0.002929699,0.088041499
46071,-0.000559295,4.42e-06,0.255144363
46072,0.004790526,0.009276169,0.333379551
46073,0.002922422,0.002435165,0.366480943
46074,-0.007421047,0.000294519,0.494014303
46075,-7.88e-05,2.88e-05,0.358919422
46076,0.001336141,0.003599818,0.443142766
46077,-9.25e-05,0.004053574,0.279238502
46078,0.002950684,1.81e-05,0.423979767
46079,-4.23e-05,5.85e-06,0.24780038
46080,0.000386223,0.000231129,0.13294898
46081,-0.001326227,0.003108993,0.183865904
46082,9.03e-05,0.00188551,0.132597804
46083,-7.61e-06,7.17e-06,0.066860724
46084,-7.62e-05,0.002444705,0.005226424
46085,-0.002693117,0.078889086,0.070610067
46086,-0.000260053,0.000206897,0.061446618
46087,-0.000254688,1.04e-06,0.088472741
46088,-0.000376475,0.00034374,0.140956515
46089,-0.009973484,2.52e-05,0.428899154
46090,-0.002177409,0.000122414,0.351653834
46091,0.002231258,0.052671018,0.122430388
46092,0.006695618,0.002768457,0.231780751
46093,-0.000537125,0.000649348,0.138893414
46094,-0.000129012,0.000138184,0.243561456
46095,0.016042585,0.010798681,0.235065706
46096,-4.03e-05,0.001309238,0.266395196
46097,-0.001214072,0.00014714,0.269699701
46098,2.79e-05,4.52e-06,0.195782702
46099,0.001755312,0.003129067,0.127985992
46100,0.00106905,4.91e-05,0.216451282
46101,0.00052903,0.034344771,0.167153244
46102,8.75e-05,0.002943129,0.045019739
46103,0.003854672,0.000241644,0.379995408
46104,0.000437119,2.13e-06,0.390132338
46105,-0.01827315,0.008037366,0.511135166
46106,-0.006504125,0.001088889,0.212576588
46107,0.000821735,0.000265374,0.072341252
46108,0.000525428,0.002982725,0.03676158
46109,-0.002975241,0.001921019,0.127194382
46110,-0.001885301,0.000107126,0.392574159
46111,0.000880141,0.00059985,0.353464282
46112,0.001700799,0.007320509,0.1812424
46113,0.002516877,0.001123327,0.211351898
46114,-0.008435623,0.015518202,0.181281992
46115,0.002590407,0.00432734,0.177738316
46116,0.000953578,0.000148918,0.364749953
46117,-8.05e-05,1.73e-06,0.125740646
46118,0.000402888,0.013572478,0.141032789
46119,0.00233277,0.008397478,0.106196597
46120,0.002968204,0.003225081,0.303614795
46121,0.000753869,0.000561608,0.172943588
46122,0.000119739,1.74e-06,0.021231402
46123,0.000332584,0.000110889,0.391922291
46124,-0.001019863,9.02e-05,0.166238877
46125,-0.000350971,7.79e-05,0.044721093
46126,-0.000185425,0.005113424,0.075434845
46127,0.000540746,0.001359006,0.168820834
46128,0.000100073,1.01e-05,0.215403088
46129,0.00044949,0.000832088,0.307622648
46130,0.000465865,0.022397274,0.331902042
46131,-0.004174129,0.041357923,0.229065244
46132,2.67e-05,4.65e-05,0.274026291
46133,0.000727188,0.001491486,0.007733336
46134,-7.47e-05,2.3e-05,0.007689781
46135,7.48e-05,0.001661932,0.005253716
46136,0.000436483,8.8e-06,0.172925744
46137,-0.001165802,2.36e-05,0.357846475
46138,-0.000277665,5.97e-05,0.393240863
46139,7e-05,9.22e-05,0.338890958
46140,-0.012475506,0.006163058,0.216705531
46141,-2.53e-05,1.98e-05,0.183561311
46142,0.000541274,2.03e-05,0.152954278
46143,-0.003965545,0.00201655,0.415860643
46144,0.002371734,0.003425728,0.312726147
46145,0.0037131,0.001400952,0.234818188
46146,0.001998941,0.000239804,0.24076979
46147,0.000404523,0.003252254,0.325071721
46148,-0.002394619,7.8e-05,0.402520841
46149,0.007544079,5.65e-05,0.403430245
46150,-0.013252433,0.003799884,0.199178322
46151,-0.001128759,5.2e-05,0.353294604
46152,0.000244815,0.0008312,0.258969216
46153,0.000853138,0.000362502,0.359908737
46154,-0.004495685,0.00426251,0.219469278
46155,-3.33e-05,9.4e-05,0.279237081
46156,0.009140329,0.015535771,0.255396269
46157,0.000206914,1.59e-06,0.434269062
46158,-0.001432043,5.85e-05,0.142524812
46159,-0.001860579,0.00031444,0.243872876
46160,0.000179804,2.12e-06,0.239094534
46161,0.003381502,5.23e-05,0.43220838
46162,-0.000613899,0.0,0.213562035
46163,-9.99e-05,0.000117997,0.11576914
46164,0.01135794,0.027250994,0.170204076
46165,-0.000130346,5.63e-05,0.014147756
46166,0.000590935,9.43e-05,0.343560039
46167,-0.004579732,0.015094714,0.15754486
46168,0.000339511,0.000202892,0.391778639
46169,-0.000334462,0.002920643,0.129896561
46170,0.002939959,5.36e-05,0.370448842
46171,1.67e-05,0.000398381,0.153691369
46172,-0.005604946,0.00026833,0.224379649
46173,7.85e-05,0.000224075,0.100392465
46174,4.03e-05,0.003481369,0.072213101
46175,-4.37e-05,5.66e-06,0.15315286
46176,0.004598564,0.011811856,0.21198793
46177,0.004724436,0.002955739,0.394492946
46178,-0.000226956,0.003702087,0.15786615
46179,-0.005715226,0.00090874,0.448232853
46180,2.35e-05,3.27e-06,0.041553289
46181,4.15e-06,0.000911539,0.035725186
46182,-0.001995076,0.000913905,0.184068313
46183,0.000124121,0.001748422,0.040433392
46184,0.004287008,0.003250257,0.223021344
46185,6.96e-05,0.002329049,0.07639589
46186,0.000853767,0.000192306,0.376033724
46187,-0.000249385,0.001603548,0.137504878
46188,-0.0114875,0.001086441,0.328834304
46189,0.000492653,0.000130326,0.201442074
46190,0.000422807,3.04e-05,0.177645602
46191,-1.36e-05,0.000136644,0.104221021
46192,-0.001203917,0.000767995,0.111358583
46193,0.000216524,0.000354083,0.006126029
46194,-0.000228078,0.001820483,0.197948656
46195,8.35e-05,9.18e-06,0.335956582
46196,0.003981367,0.00185381,0.280066218
46197,0.000124741,0.000178795,0.102490621
46198,0.000356254,3.76e-05,0.179786459
46199,0.002143956,0.004018334,0.080610119
46200,0.000635605,1.74e-05,0.194696183
46201,0.009480193,2.44e-05,0.296057624
46202,0.003257626,0.001271566,0.195663889
46203,0.003455929,0.002123591,0.241846486
46204,0.001460595,0.002655648,0.187396579
46205,0.002602918,0.000132118,0.282050848
46206,-0.001028202,0.000447994,0.189414833
46207,0.000141494,0.001139187,0.139949726
46208,-0.001474797,0.00034118,0.10276516
46209,-0.00038308,1.59e-05,0.006036
46210,-0.000227965,0.00102361,0.161311913
46211,0.000637202,0.000260715,0.210999288
46212,-0.000490723,6.75e-06,0.048359167
46213,-0.005375139,0.025781332,0.336392935
46214,2.75e-05,3.1e-05,0.218259277
46215,-0.000365292,0.000937017,0.090406594
46216,-0.002761167,0.00274266,0.244769075
46217,0.000231927,0.00036782,0.268210417
46218,-0.00159745,0.001920907,0.168137934
46219,-0.000211857,0.000227877,0.238607653
46220,-0.013247435,0.02078418,0.307802585
46221,0.006153437,0.000198979,0.247436275
46222,-0.017902517,0.001081333,0.159321129
46223,0.000480818,5.99e-05,0.137410733
46224,-0.00083262,0.000377855,0.270933351
46225,-0.000165453,0.00896764,0.011470493
46226,-0.006431846,0.005122548,0.18293712
46227,0.000112435,0.0,0.458890976
46228,-0.000410319,0.000320842,0.462128099
46229,0.000188271,2.32e-05,0.17674802
46230,0.000707168,0.006414503,0.261984329
46231,-7.78e-05,5.85e-05,0.285496427
46232,0.008440786,0.006692816,0.189905446
46233,0.001018763,8.24e-05,0.139532792
46234,-0.000174709,0.000287668,0.011612828
46235,-0.000214654,4.48e-06,0.214134299
46236,4.34e-05,0.000580463,0.088366874
46237,-4.52e-05,6.46e-05,0.348675485
46238,0.000191289,0.000370773,0.032182214
46239,-0.000546116,0.000202013,0.166762034
46240,0.003232224,0.006135727,0.206928651
46241,1.48e-05,0.000199453,0.315967989
46242,0.000564188,0.000956934,0.120962675
46243,0.004651408,3.61e-05,0.436570493
46244,2.72e-05,9.22e-05,0.046564643
46245,0.000110047,1.1e-05,0.289238747
46246,0.003706981,0.000724848,0.354792724
46247,-0.005336469,0.000216044,0.193420998
46248,-0.002458468,0.015797309,0.214331979
46249,0.000605274,0.013030965,0.006242358
46250,-0.000163632,0.004897476,0.285840437
46251,-0.000362955,0.000158054,0.24665457
46252,-0.002636291,2.39e-06,0.366611697
46253,0.004902368,0.003677816,0.363409463
46254,3.75e-05,6.04e-05,0.05081255
46255,-0.00052459,0.000508443,0.226322851
46256,-0.000208306,0.000243905,0.151726783
46257,0.001184365,0.000353816,0.050145044
46258,-0.001499894,0.000559141,0.222370853
46259,3.38e-05,0.000536494,0.023940235
46260,0.000665105,0.000532443,0.129506245
46261,0.026164801,0.00010323,0.283971353
46262,0.000730049,0.0,0.147851647
46263,0.000272677,0.000419314,0.107542656
46264,0.003747123,9.96e-05,0.19376842
46265,-0.000679065,0.011069508,0.249983927
46266,0.004570977,0.005401367,0.218301193
46267,-0.000291132,0.000822145,0.133006891
46268,0.000416096,0.000857415,0.043260412
46269,0.001667332,0.000754282,0.138763824
46270,0.010121319,0.002527534,0.511140327
46271,0.002620871,0.000399064,0.468130986
46272,-0.01469478,0.000415769,0.643533187
46273,0.001537255,0.000320575,0.240581749
46274,2.91e-05,1.86e-05,0.019221859
46275,-0.0006,7.24e-05,0.217833972
46276,0.000225433,0.002822012,0.170222296
46277,-6.55e-05,0.000165913,0.130384142
46278,0.003106049,2.04e-06,0.251644234
46279,0.000259056,0.015970038,0.120627011
46280,0.000144057,0.002012974,0.041361436
46281,7.85e-05,0.000763724,0.182799061
46282,0.000146012,0.002046292,0.024282931
46283,9.93e-05,1.09e-05,0.190752901
46284,0.000912683,0.004417181,0.059908115
46285,2.09e-05,0.002157564,0.332615834
46286,0.000294626,0.000116255,0.49636963
46287,-0.005284349,0.000285956,0.530432202
46288,4.88e-05,0.000523475,0.226402364
46289,0.000113255,0.000548865,0.024955121
46290,0.000280502,0.001273204,0.161838657
46291,0.000468126,0.000726457,0.416178658
46292,0.002775768,0.003101605,0.291385468
46293,0.001430177,3.2e-06,0.098426712
46294,0.000882306,0.001164915,0.067415408
46295,0.006220931,7.14e-05,0.294608046
46296,0.00086192,3.87e-05,0.258139885
46297,0.003166921,2.09e-05,0.44333347
46298,0.000300304,0.011825289,0.226449104
46299,0.000693783,0.010185176,0.005060482
46300,-0.000924382,0.002885643,0.256345776
46301,0.008723066,0.000203347,0.319117021
46302,-0.00051764,0.00031156,0.231447789
46303,-0.001250769,0.000212137,0.287913607
46304,0.00110478,0.000259945,0.262262129
46305,0.000298035,0.000118194,0.580009536
46306,-0.000207041,2.5e-05,0.063368186
46307,-0.002440655,2.22e-05,0.65954572
46308,0.010455177,0.005202553,0.256127221
46309,0.000146824,0.000221251,0.068399219
46310,-0.000578636,6.9e-06,0.175747211
46311,0.000296121,0.000406932,0.261855771
46312,-0.004807399,0.006345949,0.109086396
46313,0.001032031,0.006901722,0.027564
46314,0.00344023,9.55e-05,0.404939735
46315,0.003448589,0.00060665,0.369960335
46316,0.001293081,0.000665112,0.045182269
46317,0.00063767,0.00281674,0.009623685
46318,0.017881841,0.00088554,0.236197218
46319,-0.004694293,0.000162214,0.242425976
46320,3.72e-05,0.001075852,0.221761745
46321,0.000127047,0.000735338,0.339773063
46322,-0.000116104,6.71e-05,0.452288801
46323,0.002892854,0.001069721,1.10067442
46324,0.000165282,0.000126791,0.004506473
46325,0.000436885,0.009606108,0.230138588
46326,-3.72e-06,0.001692414,0.046098125
46327,-0.021769998,1.75e-06,0.479235258
46328,0.000397525,0.000769165,0.229927964
46329,-3.33e-05,5.95e-06,0.072958158
46330,-0.004057473,0.004099722,0.294106128
46331,2.72e-05,5.04e-06,0.161991066
46332,-1.41e-05,7.56e-06,0.14079265
46333,-0.001626628,0.001204379,0.445786445
46334,0.006168665,0.000196042,0.207472486
46335,-0.000857181,0.00012272,0.202783658
46336,0.004557856,9.5e-05,0.287517039
46337,-0.000883504,0.000362137,0.18778417
46338,0.001214955,2.86e-05,0.213886732
46339,0.000415864,0.000354417,0.274155586
46340,0.001096559,0.022363447,0.051271806
46341,-0.000137276,0.000162141,0.1400774
46342,-0.00329013,4.36e-05,0.134223696
46343,-0.000308624,4.58e-06,0.548333942
46344,-0.000385034,3.53e-06,0.01107781
46345,0.003996255,9.52e-05,0.165037538
46346,0.000838129,0.011459809,0.27944451
46347,9.3e-05,5.63e-06,0.20334755
46348,-1.63e-05,0.001328405,0.193119338
46349,0.007359306,0.000518363,0.167129267
46350,7.06e-05,0.000119267,0.017211692
46351,0.000396721,0.002704632,0.173139121
46352,-0.000179033,0.00021456,0.135042827
46353,0.005645125,0.000395085,0.220188244
46354,0.000201909,0.000664174,0.128556077
46355,-0.007983186,0.003927013,0.242956827
46356,-0.001059369,0.000979981,0.224181946
46357,-0.000193608,2.07e-05,0.219704738
46358,0.016404059,0.048002915,0.217719919
46359,0.000612682,0.000196779,0.225604871
46360,-0.00113468,0.001341408,0.203815224
46361,-0.002123224,2.46e-06,0.351471969
46362,-0.002088382,0.013490172,0.167838796
46363,-0.000555473,1.13e-05,0.140826859
46364,-0.000966583,0.000958818,0.217321897
46365,0.000362801,3.39e-05,0.316759446
46366,0.00807249,0.000751846,0.251294346
